1985,15.49090385,76.96121216,2.47770381,3.164574385;24.66798401,84.37889099,-0.850442946,-1.571983933;18.35007095,76.96868134,7.015822887,4.231104374;23.97914696,77.13233948,-2.700669289,-0.540021837;85.06517029,36.69999313,7.558439255,9.761307716;22.74668884,82.77297974,-1.742565274,-1.542642236;86.12889099,48.3302536,-0.220921427,5.805253506;12.83376217,74.44764709,-0.274005264,3.470758438;87.11400604,35.60203171,4.764780045,16.82287788;31.76848602,83.40608215,-13.2727375,-1.224885702;17.34976196,79.76924133,0.741008818,0.474096328;54.26338577,89.06446838,15.20333576,-2.827480555;83.87542725,28.82738686,4.994436741,14.36418533;44.80537033,84.82015228,-6.400039196,-9.894128799;2.929979324,57.74452972,1.759739637,2.853163958;45.00284195,89.03752899,2.762898922,1.006204128;75.5042572,16.51548195,18.09435272,17.69493675;81.97695923,22.98468018,8.752117157,10.36443615;18.13367844,74.12564087,-0.414516985,-2.159116745;23.05626488,75.58746338,9.164244652,2.759688616;68.82743835,15.1433239,13.29186916,20.47266388;12.16922665,65.88480377,-3.408229828,3.54564333;13.98899937,70.43798065,-2.121310472,0.593329668;80.67768097,36.30805206,10.35792255,17.92983818;74.13156891,21.53135109,5.369234085,11.24018955
1986,15.68834209,77.21482849,2.013994694,2.502108574;24.58615685,84.30095673,-0.801110804,-0.95513612;19.06896019,77.34600067,7.028309822,4.450233936;23.61486816,77.10595703,-2.768479824,2.959256887;85.66684723,37.46393204,5.721035957,7.580203056;22.69287109,82.76608276,-1.21704638,-0.595942795;86.17005157,48.78326035,-0.164477825,5.004553318;12.82064438,74.69732666,-0.217739001,2.389893532;87.58924866,37.26376724,4.685490131,16.90019035;30.66306114,83.36212158,-10.96450424,-0.602811635;17.49676704,79.90048981,0.496699899,1.772522926;55.87741852,88.6838913,16.43475533,-3.761861086;84.58625793,30.80966187,7.189092159,20.18791771;44.26655579,84.02096558,-5.042033195,-8.102567673;3.035172224,58.07810974,1.001764178,3.384786367;45.0425415,89.16966248,1.493590117,1.329336286;76.78965759,17.86714935,13.13403606,13.20660686;82.8088913,24.15063477,7.695815086,11.93248177;18.07976341,73.96005249,-1.621764064,-1.703312397;23.55480385,75.90937042,5.362832069,3.153897762;70.21797943,17.37075233,14.26417732,22.0496788;11.80977631,66.10419464,-2.775488615,3.10887742;13.82798004,70.4631958,-1.677461028,0.179708645;81.53818512,37.53976059,8.438541412,12.669384;74.90015411,23.01491356,6.943009853,14.93412781
1987,15.87182808,77.45748138,1.80109942,2.387205601;24.54413033,84.27095795,-0.989405453,-0.450578153;19.7994709,77.65897369,7.08383894,2.123130322;23.26500511,77.31996155,-3.194849253,2.885118723;86.18830872,38.05812454,5.255301952,5.828174591;22.48168755,82.80713654,-3.87396431,-1.959622979;86.17970276,49.36723328,1.072129607,5.800139427;12.81397057,74.86397552,-0.088809066,1.851439476;87.92355347,38.98321533,3.394081831,16.58333015;29.77126884,83.3010788,-9.161295891,-0.638350189;17.66124153,80.07479095,2.266814947,1.70069921;57.50185394,88.17155457,15.82914257,-6.050140858;85.17922974,32.33092117,5.919484615,15.13031769;44.24899292,83.37403107,7.942718506,-3.484645367;3.097678423,58.30534744,0.465064704,2.193050146;45.09104919,89.22522736,0.84620595,0.62946552;77.688591,18.78788376,8.498270035,9.312688828;83.70323181,25.81654739,7.859173298,16.84972;18.21417999,73.48960114,5.802883148,-3.333158493;24.0332737,76.13613892,5.299612999,-0.052113265;71.26607513,19.20118713,10.34941101,18.35404205;11.55773258,66.35570526,-2.516247511,2.624029875;13.68029594,70.48622894,-1.535306811,0.236002907;82.22384644,38.51866531,6.845876217,9.860233307;75.43122864,24.15250587,5.50623703,11.4252739
1988,16.02913857,77.67618561,1.618646979,2.2162323;24.40130806,84.27287292,-1.053408384,-0.295582265;20.29138184,77.86178589,5.067903042,2.295820713;23.01216316,77.50695801,-2.464293003,1.935134292;86.63088226,39.05394745,2.349427223,10.61318779;22.04544067,82.75003052,-4.705629826,-2.990763903;86.18248749,50.22455978,-1.039876103,8.364626884;12.83707523,74.93431091,0.234491035,0.554058075;88.12712097,40.55038452,1.605133414,15.78740788;29.08508301,83.25920105,-6.643115997,-0.282815248;17.8246479,80.22296143,1.779130459,1.305668712;59.12935638,87.78482819,16.37558556,-3.72736764;85.63909912,33.43495178,5.043041229,11.07466602;45.21273041,83.09043121,10.46293259,-1.866670251;3.156275749,58.52370453,0.620459557,2.317547083;45.15311432,89.30240631,0.814101756,0.303197652;78.4233017,19.67194366,5.214537144,9.759590149;84.62683105,27.71561432,9.608028412,18.74446297;18.54653549,73.05033112,3.595591307,-4.2380476;24.90361977,76.42359161,8.284347534,4.632032871;71.98241425,20.45215416,6.932184219,12.68155384;11.39052296,66.53692627,-1.754791021,1.929684043;12.98962498,70.76734924,-5.762248993,4.212364674;82.7931366,39.37116623,5.287480354,8.383703232;75.86584473,24.98505592,4.068418503,8.411644936
1989,16.16444016,77.87246704,0.282516599,2.485235214;24.33449364,84.28092194,-0.663342893,0.097805701;20.6536293,78.01332855,4.051134586,1.585348248;22.810009,77.66392517,-1.240303159,1.738776207;86.80493927,40.70212555,-0.280874074,16.55368996;21.63203621,82.62625122,-4.476383686,-0.801932037;86.13353729,50.84379959,-0.657463372,6.111699104;12.83714199,75.00166321,-0.165299103,0.74026221;88.25841522,42.11008453,0.351951182,15.7736702;28.55302429,83.35908508,-3.305832624,5.962787628;18.14463806,80.48155212,3.208512306,2.45611763;60.67145538,87.2929306,15.29106236,-5.428589344;86.05784607,34.3587532,3.167336702,9.37359333;46.52977371,83.13856506,13.2668581,2.91789484;3.209830761,58.73594666,0.508666635,2.196447134;45.60379791,89.30977631,7.169530869,-5.284419537;79.30506897,21.37562561,10.53509235,16.37162781;85.3667984,29.55186462,6.59606123,18.42664909;18.8332119,72.73171997,3.014767408,-3.163379669;25.57036591,76.76911926,6.67708683,3.527351379;72.70883942,21.75638771,6.323623657,13.48163795;11.20402431,66.75074005,-1.614092708,2.162551165;12.40027618,71.26259613,-5.836107254,5.088733196;83.22995758,40.98602295,2.852044106,16.80137634;76.41651154,26.18622398,4.658612251,12.15799522
1990,16.20919037,78.18187714,-2.12411952,3.389452696;24.29777718,84.28723145,-0.652405083,0.08391878;21.01793861,78.10752106,3.916352987,-0.825151563;22.71835518,78.08783722,2.262951374,5.014968395;86.5401535,42.87368774,-3.062139511,21.78965378;21.17672348,82.46820068,-4.301098824,-2.857643604;86.14265442,51.3487854,1.283643842,4.934932232;12.95906734,74.91149902,-0.554972649,-1.876226902;88.31085205,43.82209396,-0.115574978,17.03801346;28.167799,83.68606567,-2.798288107,4.502571106;18.52142143,80.77084351,3.901588678,2.556536436;61.90833664,86.79857635,12.85902309,-4.880280495;86.74729919,36.37708664,6.213125706,19.59037018;48.15052032,83.49002838,16.01844597,4.09634161;3.249133825,58.82833862,0.332954675,0.952037692;46.20576477,89.14624023,6.022479057,-1.988292813;80.33978271,23.28305244,8.641245842,20.08525848;86.05744934,31.53762245,7.38664484,19.51699638;19.08106995,72.4743042,2.660576344,-2.504572392;26.10317039,77.07572937,5.428272247,3.268651485;73.50193787,23.72874641,8.801990509,19.39440346;11.06482601,66.94223785,-1.510043502,1.653886914;11.97836781,71.6484375,-4.198300362,3.990920544;83.5717392,42.36300278,3.046311617,13.85357952;77.02244568,27.60741615,6.080602646,14.21448994
1991,16.23903084,78.41447449,1.153603315,2.163521767;24.35907745,84.15740967,0.740523517,0.314770103;21.35459328,78.1364975,3.189231157,-0.308722556;22.80280113,78.4156723,0.980576813,3.677494287;86.21681976,44.50682831,-3.070203066,16.45170212;20.61480331,82.17280579,-5.291754723,-3.545867205;86.23162079,51.92877197,0.294761002,6.429828644;12.88684559,74.81407166,-2.201309443,-4.673171043;88.27290344,45.84444427,1.014566183,20.31808853;27.91272736,84.01823425,-2.449696779,3.589170456;18.82031822,80.97439575,2.906677008,1.947229385;63.17048264,86.16088104,11.9443903,-7.735460281;87.17246246,38.34512329,4.534525871,19.70015907;49.96033478,83.82740784,18.33797073,0.980968773;3.283751488,58.89190292,0.222141653,0.644845665;46.80278778,88.85292816,5.795136929,-3.52891922;81.41609192,25.54255104,10.48297882,22.51518822;86.73001099,33.03420258,6.965408325,14.93840218;19.29310226,72.26538086,2.140414238,-2.012408257;27.05495071,77.60907745,9.302143097,5.464277267;74.22727966,25.57457924,5.950916767,18.67805099;10.92531109,67.10728455,-1.285435677,1.826801419;11.71566582,71.90942383,-2.657431126,2.524133682;83.7646637,43.90546036,2.52189374,15.26997089;77.60263062,29.12946892,6.520952225,15.03645039
1992,16.32238007,78.56537628,3.720722914,0.838739872;24.52186394,84.04698181,1.615511179,-1.036516428;21.73030663,78.0483551,2.311480999,-3.32591629;23.02641678,78.85662079,4.060112476,2.962019444;86.0334549,45.7725563,-1.644778252,12.83729649;20.43061256,81.97758484,-1.291688442,-0.987389565;86.30052948,52.49266434,0.782072306,5.7111063;12.50150013,74.67372894,-4.109575272,-2.245872736;88.19252014,47.65097046,-2.21638155,17.78943825;27.81212044,84.25299835,-1.171241879,2.103569031;19.02778435,81.1722641,1.62850225,1.567802906;64.69123077,85.48963928,15.70177174,-5.30196476;87.46903229,40.12784576,1.937896729,17.58979416;51.89086914,83.94207001,19.11981964,0.959615767;3.360562325,59.0977478,1.184449911,1.608119845;48.21279526,88.26869202,14.22132206,-5.521915436;82.32125854,27.72070503,10.83067417,20.90986824;87.29183197,34.16470718,5.44479084,11.18568707;19.45373726,72.09622192,1.605674624,-1.798579574;28.1457634,78.26192474,11.40673923,6.221636772;74.95658875,27.67876625,8.207391739,20.62328339;10.81668091,67.24178314,-1.136468649,1.347478867;11.51908493,72.11129761,-1.948666573,2.048842669;84.07868195,45.85147858,2.39892745,19.68578529;78.13314819,30.92982674,4.020784855,18.13816071
1993,16.49815369,78.68947601,2.455464363,1.155899048;24.58146477,83.8403244,2.715433359,1.39175272;21.78315353,77.77039337,-1.60358417,-3.769028425;23.45988274,79.39144897,3.970314026,5.846167564;85.90999603,46.92419052,-0.931020677,11.69965172;20.62222862,81.95388031,1.507327676,0.318129838;86.31013489,53.27119446,0.426686704,7.456751347;12.29392242,74.55821228,-2.148206949,-1.281254649;88.08151245,49.39579391,-1.551526904,17.48101425;27.73320198,84.42584229,-0.631294727,1.578330159;19.0936718,80.80915833,-0.652293086,-1.886754036;65.70024109,85.07778168,9.728904724,-4.615234375;87.692276,42.68487549,2.699213266,25.89502907;53.73350906,83.91334534,18.50715256,0.520983338;3.445819855,59.35031891,0.747863591,2.947983265;49.28269196,87.86458588,11.02994442,-4.078796387;83.16669464,29.42152786,7.66057539,17.37428665;87.64679718,35.64616013,3.024062634,14.84634495;19.60374069,71.93348694,1.584937572,-1.839866996;29.03147316,78.73858643,8.665360451,4.79658556;75.56097412,30.15723801,5.270234108,24.96955299;10.71620464,67.36101532,-1.036385775,1.171801805;11.45484257,72.16368103,-0.580628037,0.560628235;84.32125854,47.36301041,2.374513388,14.99428558;78.63249207,33.01325226,6.069777012,20.64095879
1994,16.7079277,78.87601471,2.085221291,1.870552659;24.58749962,83.79846191,1.397408247,0.055323683;21.85037994,77.47885132,0.947987318,-2.95664382;23.76537132,79.78766632,3.252338171,3.9939816;85.81671906,47.88198853,-1.471490502,9.499397278;20.8603878,81.79592896,3.557962179,0.627375007;86.25162506,54.06100082,-0.948491275,7.624738216;12.27880383,74.51363373,-0.130675137,-0.192027673;87.94314575,51.04403687,-0.664556146,16.80178642;27.74702454,84.53800201,0.69009012,1.691291928;19.31055641,80.65937805,1.016320705,-1.615809917;66.66720581,84.55860901,9.737116814,-5.248134136;87.81719208,44.55503464,0.467974126,18.29239082;55.55442429,83.66249847,18.33147621,-3.350405216;3.496521711,59.52930069,0.412760109,1.661427617;50.7254982,87.4225769,14.09600353,-3.792397261;84.04782104,31.60311508,8.736960411,21.41041374;87.96450043,36.9596138,1.645599484,12.94223213;19.74804688,71.77328491,1.29125917,-1.566608429;29.95637894,79.34108734,9.445323944,5.198036671;76.03409576,32.38739777,4.46777916,22.49396706;10.63098907,67.45947266,-0.875967622,0.962378204;11.398139,72.20662689,-0.729641736,0.553684771;84.50445557,48.58369064,1.804925799,12.13619423;79.17105103,35.24596786,4.184441566,22.63347054
1995,16.92813492,79.06803131,1.937504768,1.77618134;24.61483192,83.97846222,3.902354002,2.986433506;22.07385826,76.89622498,1.5173136,-5.78091383;24.02605057,80.10667419,2.614454508,3.114551544;85.70545197,48.68329239,-0.779757798,7.900497913;21.03997421,81.6676712,1.608847737,0.701363921;86.22093201,54.90383148,-1.360395193,8.444812775;12.29713917,74.48365021,0.11551898,-0.171645269;87.64861298,52.99785233,-3.562591314,19.70116615;27.95956802,84.91498566,11.91850185,1.250345111;19.54263878,80.65970612,1.150336862,0.131776378;68.05888367,83.79140472,12.925807,-8.944965363;87.55592346,46.77605057,-2.597599983,22.62835693;57.27853012,83.37563324,17.07668877,-3.620677471;3.550611258,59.72690582,0.483246952,2.269092083;52.30806351,86.77762604,16.06458664,-6.996392727;84.83298492,34.06576157,5.996758461,25.17537308;88.04382324,39.24503326,1.584004402,22.88261414;19.86345673,71.64324188,1.146603823,-1.390856743;31.55674744,80.13787842,15.94298172,8.112049103;76.35510254,34.02709198,2.143064737,16.59169197;10.56315708,67.52659607,-0.788362443,0.822687805;11.33668327,72.25689697,-0.383374065,0.348815441;84.34500122,49.9906044,-3.633817673,13.74629211;79.6313858,37.16345215,4.668990135,19.03209305
1996,17.08106995,79.23805237,1.450828075,1.767072678;24.68261528,84.16723633,1.117280841,2.050933123;22.47688293,75.89949799,4.85853529,-9.697919846;24.2383728,80.34594727,2.103214502,2.185696125;85.59281921,49.84256744,-2.393327951,11.08090019;21.05336761,81.75178528,3.677214384,2.784028053;86.05808258,55.71167755,-1.230335951,8.361416817;12.29730701,74.46131897,0.0901343,0.674411356;87.19749451,54.91883469,-6.086650372,18.49737167;28.66567421,85.22402954,7.575461864,3.11746335;19.63980484,80.76306915,-0.21033825,0.853746712;69.31347656,82.98162842,13.44716358,-7.504683495;87.30442047,48.46848679,-2.820761204,16.98634911;58.88435364,83.01036835,15.50854969,-4.773216724;3.625263453,59.91727829,0.123255715,1.623387933;53.59540558,86.29798126,12.27035904,-6.19005537;85.30943298,36.63908005,4.280230999,25.503582;88.0849762,41.44369125,0.495523989,22.12122154;20.05296707,71.46186829,2.887806654,-0.312007636;32.81033707,80.68665314,12.40635395,5.669221401;76.83386993,36.33094788,6.321757317,22.81310463;10.51833439,67.56263733,-0.504632592,0.32910499;11.27800083,72.31150055,-0.709082007,0.666870594;84.03780365,51.59532928,-3.310461521,16.33829308;80.03713226,38.89996338,4.185785294,17.34109879
1997,17.17824173,79.37372589,1.052997828,1.553318739;24.79774284,84.38263702,2.822011709,1.451182723;22.93097496,74.93310547,4.682821274,-9.567189217;24.4181118,80.54019928,1.91596508,2.107750177;85.16699219,51.69958496,-3.890576363,18.93917847;21.2252388,81.87197876,1.796171784,1.600355029;85.9539566,56.16001892,-1.269756913,4.77937603;12.26828575,74.45955658,-0.525985599,-0.191131741;86.61019135,56.59096146,-5.23163414,17.12174606;29.85131454,85.39990234,12.77754879,-0.314919412;19.71588898,80.75775909,0.935462952,0.357924074;70.21892548,82.34673309,9.032393456,-6.81825161;87.00675201,50.61778259,-2.900573492,21.62058449;60.4512558,82.64318085,16.16952133,-3.037202835;3.723562241,60.15011978,1.158787489,2.375707865;55.22901917,85.53617096,16.79163361,-6.446291447;85.5291214,39.24769974,3.115223408,26.12154961;88.233284,44.15608597,1.172324538,27.13021851;20.48900986,71.13877869,3.686397552,-4.350785732;33.96878433,81.17472839,11.69102859,4.913877964;77.3276062,38.20211411,4.442543983,18.81120872;10.47637463,67.59780884,-0.34818083,0.306258768;11.22607899,72.35624695,-0.665899992,0.109303467;83.61907196,52.90293121,-6.703946114,11.5700779;80.42262268,40.77473831,4.279111385,18.60585403
1998,17.28300858,79.52588654,1.145595908,1.566832304;24.95705414,84.56977081,2.849281549,1.078401208;23.62543297,73.85744476,7.777363777,-10.35949039;24.60003662,80.70548248,1.804552436,1.471938372;84.7950058,53.25822449,-3.340475321,15.69094563;21.34307671,81.86832428,-1.090440154,-1.439908981;85.69752502,56.71599579,-3.368846416,4.766646385;12.13920212,74.33921051,0.33719635,-3.761114359;86.11554718,58.02664948,-4.242452621,14.3770647;31.60036469,85.53620911,17.51005745,0.785133362;19.62874603,80.82590485,-6.253946304,-5.052896023;71.47531891,81.46221161,12.20234299,-8.668869972;86.76647949,52.33803177,-2.662106752,17.24437714;61.78373718,82.32147217,13.03772354,-4.051918507;3.826652288,60.44436646,1.764172673,2.929430008;56.57230377,84.97398376,13.32479477,-5.875509262;85.61092377,41.34415436,-1.074145436,20.99619484;88.32839203,46.25094986,1.870627284,20.84743309;20.85902977,70.79621124,3.999394417,-2.779175043;36.00203705,81.67057037,20.80345917,2.932901621;77.69452667,39.69414139,3.400651932,14.86351681;10.46105766,67.60406494,-0.341013372,0.093251385;10.85168362,72.27745819,-3.7554214,-6.782041073;82.47933197,55.20158386,-9.447582245,24.29445076;80.69596863,42.41807556,2.368241787,16.18893433
1999,17.36513138,79.61239624,1.22180593,0.716669381;25.67915916,84.72674561,8.861214638,-2.319040298;24.42603493,72.83437347,8.63794136,-9.876732826;24.74734497,80.81286621,1.615716577,1.036889672;83.86257172,55.39488602,-10.98917961,20.88021088;21.35932159,81.88357544,-0.786215961,-0.47349903;85.53139496,57.25401306,-2.07512331,5.619198799;11.91980267,73.8161087,-1.647839308,-6.026249409;85.40818024,59.71681213,-8.276900291,16.84736824;33.65873337,85.82710266,20.48891258,2.284547091;19.26080132,80.72246552,-3.924957514,-1.938046098;72.44625092,80.66388702,9.456840515,-8.460043907;86.55673218,53.72894287,-1.995310903,13.92417145;63.38024139,81.87052917,16.05745506,-4.073047161;3.934880495,60.70576859,1.014762163,2.46828723;57.72889328,84.6016922,11.7986145,-3.001141787;85.58357239,43.24082947,0.751013398,18.99435234;88.46925354,48.37449265,0.392044067,21.30204391;21.30471039,70.41431427,4.077321529,-4.596569061;37.61887741,81.81217194,16.0218792,0.87808615;77.96351624,41.62997055,1.644330263,19.61504555;10.42364311,67.63176727,-0.638760805,-0.090190291;10.5090704,71.99209595,-3.371543407,-3.401846409;81.80036163,56.91006851,-7.081580639,17.19013596;80.78580475,44.27454758,-0.355609566,18.61839676
2000,17.81493378,79.5840683,4.587497711,-5.065140724;26.9168911,84.67588043,12.351758,-0.655447483;25.3181591,71.93173218,9.146008492,-8.620265961;25.2386322,80.97309113,6.034443378,-0.263254106;83.04405975,57.0056572,-7.832146168,16.29868507;20.98883629,81.99448395,-5.651116371,-2.163073778;85.24778748,57.79621887,-2.378022432,5.261349201;11.80469799,73.60935974,-1.294898868,-2.182112217;84.70915222,61.18579102,-7.629366875,14.37370491;36.00139618,86.04374695,23.67162895,2.861227274;19.0447979,80.64926147,-2.569210052,-0.574515164;73.73916626,79.68693542,13.01263714,-9.766085625;86.3835907,54.8145256,-1.923487186,10.88151836;64.92682648,81.25827789,15.55245018,-5.947930336;3.997622252,60.89300919,0.691601992,1.98605299;59.20085907,84.2086792,14.60694504,-4.566480637;85.61050415,44.62121964,0.117740139,14.09540653;88.43511963,49.88427353,-0.321041614,15.05244637;21.57674026,70.13381958,2.791251421,-2.678756237;39.89515686,81.90423584,22.91419601,2.069747686;78.1683197,43.56368256,2.800154686,19.11421967;10.39344692,67.65835571,-0.3343499,0.11833743;10.2593832,71.73865509,-2.088282347,-2.8253901;81.5412674,58.85419846,-1.058018684,19.71807671;80.73838806,45.94254684,-0.359417289,16.73518944
2001,18.21910286,79.47266388,3.969791412,-1.814034343;28.80629921,84.49615479,18.83295441,-2.119397163;26.17004013,71.12903595,8.52143383,-8.135716438;25.80871964,81.0803833,6.039352417,0.306408077;82.48028564,58.24033737,-5.796144962,12.33005047;20.66090202,81.87090302,-3.459484577,-2.033761263;85.11107635,58.16307831,-1.832176924,4.01664114;11.71071243,73.46424103,-0.853924036,-1.132380962;83.96199036,62.77893066,-8.099282265,15.61897278;37.63909531,86.24144745,16.37607002,2.055188894;19.22289276,80.39524841,2.597095966,-0.368376583;74.64678955,78.86231232,9.279296875,-8.279289246;86.19372559,55.70047379,-1.813586473,8.863137245;66.36625671,80.49776459,14.13486481,-8.004090309;4.13955164,61.22251511,1.2784549,3.317629099;60.3870163,83.83391571,12.11039829,-3.458065987;85.60629272,45.71341705,-0.036733132,10.84385204;88.34599304,51.37347031,-1.173220396,14.95811272;21.78113937,69.92215729,2.060788393,-2.142616749;42.4429512,81.91204834,25.31144333,-0.731676221;78.36325836,44.98390961,1.753111124,14.37008381;10.23446751,67.66915894,-2.910951376,-4.415217876;9.948260307,71.11316681,-1.905633926,-7.206264019;81.45557404,60.9682312,-0.273034692,21.01556969;80.66516876,47.7844696,0.058459435,18.51846313
2002,18.84434319,79.25028229,5.892251968,-2.992779732;31.06281471,84.28186035,22.61361122,-2.023905993;26.93922424,70.48898315,7.960805416,-6.57963562;26.34005356,81.14078522,4.818984032,1.547495246;82.0178833,59.17027664,-4.695569515,9.335367203;20.43395424,81.61427307,-1.889796495,-1.869134068;84.8025589,58.63371277,-2.380934238,4.754700661;11.64818859,73.32382202,-0.544613481,-1.374282002;83.09866333,64.4495163,-8.012003899,17.24881935;39.71489716,86.23828888,20.48249245,-0.973652005;19.51247215,80.29165649,1.988292813,-1.438490391;75.73958588,77.88406372,10.24742413,-10.10594177;86.07622528,56.39104462,-0.91825366,6.909599304;67.95719147,79.61955261,15.90372944,-9.158644676;4.240827084,61.6162796,1.08937633,4.011004448;61.35423279,83.43320465,9.205606461,-4.637856483;85.58021545,46.53294373,-0.383980691,8.28145504;88.0873642,53.24178314,-2.617161036,18.67905998;21.98173141,69.6240921,-0.823565066,-4.135837078;45.05110168,82.04708099,26.34418869,0.944832921;78.51200867,46.23417282,1.541597009,12.38604641;10.00250053,67.57538605,-2.357742548,-1.59147048;9.69520092,70.57391357,-2.571207285,-5.427544117;81.43638611,62.48022461,-0.353071094,15.23383522;80.58387756,49.33052063,-1.134770036,15.59817982
2003,19.74414253,78.75367737,9.136059761,-5.096498013;33.73895645,84.11345673,26.66280365,-0.973204017;27.50076675,69.98404694,5.252016544,-5.11538744;27.12875366,81.14294434,8.281137466,-1.344268441;81.64916229,59.84305191,-3.772089481,6.781444073;20.05297279,81.36392975,-4.061045647,-2.72646451;84.62604523,59.09439087,-2.065044165,4.482300758;11.61884117,73.21897888,-0.282217979,-1.160752058;82.42868042,65.74298096,-6.409334183,13.21280289;41.64303207,86.33765411,19.40636826,1.383390665;19.66080284,80.25115967,1.697283506,0.368675232;76.61538696,76.9484024,9.210385323,-9.199260712;86.18212128,57.79748154,2.169718742,14.14793015;69.2672348,78.95063782,13.31702995,-5.963833332;4.316643238,61.90825653,0.826080203,2.959443569;62.77926636,82.69024658,14.22830296,-7.004903793;85.56407928,47.21632767,-0.008138032,6.852259636;87.97658539,54.4969101,-1.172100544,12.61032772;22.32851982,68.76346588,3.218330145,-8.809978485;46.93874359,82.07749939,18.86925697,0.803350627;78.62155151,47.23219681,1.059064031,10.01619911;9.873826027,67.37436676,1.715426087,-5.56842947;9.488258362,70.19844818,-2.280338049,-3.571102619;80.90982819,64.02774811,-7.857232094,14.50928879;80.5033493,50.7232399,-0.791628897,13.98774529
2004,20.42552567,78.32376862,7.214234352,-3.429097652;36.11478806,84.12810516,23.65931129,-0.923181295;27.92927742,69.56845093,4.160867214,-4.04385519;27.92377281,81.10897064,7.921160221,-0.989853382;81.21674347,60.49803925,-5.932774067,5.280947685;19.7946434,81.18115234,-2.621752739,-2.389445543;84.43675232,59.45993805,-2.136046648,3.531942844;11.57356739,73.0842514,-0.364736855,-1.202338099;81.76303864,67.07406616,-5.963385105,13.67450619;43.6647644,86.22900391,20.23838806,-1.936926126;19.78409576,80.24597931,1.291987181,-0.124011651;77.35238647,76.21911621,6.214245796,-8.204703331;86.1701355,59.32637405,-0.73197484,15.35918999;70.58978271,78.25990295,13.29791641,-6.97877264;4.390926361,62.14925385,0.724784076,2.419421911;64.0200882,82.05338287,12.62850761,-6.333628178;85.60939026,47.76721954,0.746085763,5.26601553;87.92107391,55.44993973,-0.471408546,9.729725838;22.58156204,67.8861084,3.058518648,-8.964900017;49.04457855,81.96414185,20.93426514,-2.499420881;78.7183075,48.07526016,0.824628949,8.525484085;9.749376297,66.98775482,-0.909070373,-4.337421417;9.336728096,69.98317719,-1.664815426,-2.155533075;80.19725037,65.29967499,-7.381791592,12.82165527;80.407547,51.97168732,-1.113790393,12.13888168
2005,21.596632,77.57201385,1.788948298,-3.453660965;44.32201004,83.09100342,29.68488884,-2.614249229;28.75766945,68.70918274,2.442604065,-2.619624853;30.32878494,80.65136719,12.47754288,-1.71742332;78.31183624,64.76053619,-5.917468548,12.58819103;17.6604805,79.61886597,-6.578365803,-6.40547657;84.03969574,60.90418243,-1.763489008,5.987202168;10.9395256,70.39554596,-2.425385237,-9.852244377;79.71736145,70.66845703,-5.798160553,8.780114174;49.80377579,85.52846527,24.02623177,-4.512202263;20.04149818,80.27310181,0.737001956,-0.464913011;79.46823883,73.73324585,6.643470764,-7.923680305;84.6060791,62.9353981,-7.953022003,9.870872498;73.84637451,76.5074234,8.609888077,-4.510037422;4.645746708,62.61415863,0.707644761,2.154562473;68.47911835,79.74613953,15.1901207,-8.296536446;84.89907837,50.63578033,-3.598428488,9.369748116;87.89176178,57.18301392,0.819775999,5.206398964;22.95415688,65.90114594,-2.760603189,-5.788380146;55.9187355,81.30563354,17.45742035,-3.925218821;78.90621185,49.88759613,0.699945331,5.31226778;10.18504143,64.22431183,1.99616015,-9.297812462;8.971178055,69.48356628,-1.086893797,-1.426619291;78.71893311,67.66792297,-3.99413085,6.470556259;80.33886719,54.21323013,0.128491297,6.192780495
2006,21.4909668,76.88282776,-5.486041069,-7.35207653;46.9969902,82.91293335,26.76908302,-1.616481781;28.97948074,68.47954559,2.176755428,-2.224445105;31.74718857,80.50136566,13.71711826,-2.209214211;77.51616669,66.3875351,-8.481246948,16.15959167;16.77696419,78.93692017,-9.077190399,-6.67669487;83.79227448,61.47704697,-3.295006752,4.918394566;10.64756203,69.22615814,-2.602107525,-11.87495613;79.31137085,71.30806732,-4.30822897,6.607484341;52.42566681,85.03031158,26.74071312,-4.630838394;20.1032486,80.28276062,0.653730273,0.561524153;80.0513916,73.04592133,5.617705345,-7.080236435;83.39248657,64.64095306,-11.24698353,18.26428032;74.88145447,76.15113068,10.2823658,-3.329724073;4.720108032,62.81491089,0.764830291,1.992996454;69.85887146,78.92493439,12.67412567,-9.580180168;84.66197968,51.40100479,-2.151576042,7.727658272;87.57025146,58.11703873,-4.266866684,9.090815544;22.70433998,64.75652313,-2.956438541,-11.07600975;58.35802841,80.60192871,25.05371284,-5.983244896;78.78289032,51.0678215,-3.370115519,11.56059647;10.26391411,63.17736816,-0.222489297,-10.50589943;8.868513107,69.37117767,-1.067024708,-1.070113778;78.39635468,68.18070221,-3.190407038,5.312342644;80.34249115,54.6998558,0.076527357,4.626284122
